"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"0500000US05143","Washington County, Arkansas","231996","*****","175198","3337","8058","1052","1689","715","6459","957","4358","1398","27208","4686","9026","2727","137","168","8889","2709"
"0500000US05145","White County, Arkansas","79016","*****","71368","1128","3402","482","455","334","500","126","0","201","1256","1243","2035","587","115","189","1920","569"
"0500000US06001","Alameda County, California","1663190","*****","661879","9261","174829","4097","10993","2019","502289","5983","13090","1046","189729","9826","110381","7895","23720","4114","86661","6287"
"0500000US06007","Butte County, California","229294","*****","185941","2533","4188","527","3346","911","11961","1303","228","183","11244","2569","12386","1871","1858","1009","10528","1583"
"0500000US06013","Contra Costa County, California","1147439","*****","655634","9784","94211","4516","5355","1536","195332","4546","5979","1137","105520","9971","85408","8250","13320","3083","72088","7237"
"0500000US06017","El Dorado County, California","188987","*****","166729","1818","1645","402","1448","555","8316","1168","0","210","3211","1605","7638","1527","351","266","7287","1490"
"0500000US06019","Fresno County, California","989255","*****","648874","11405","46347","2118","9657","2060","102464","2586","1622","395","138241","10679","42050","4849","10369","2312","31681","4077"
"0500000US06023","Humboldt County, California","136754","*****","109593","2316","1821","941","5216","1754","4363","806","1707","1429","5978","2491","8076","2170","472","395","7604","2118"
"0500000US06025","Imperial County, California","182830","*****","106980","7405","4562","988","1575","532","2093","855","952","811","60234","6901","6434","2719","2409","1049","4025","2483"
"0500000US06029","Kern County, California","893119","*****","673299","8416","47820","3205","9145","2686","45271","2400","1518","257","89366","8751","26700","3689","6349","1839","20351","2837"
"0500000US06031","Kings County, California","150101","*****","100972","4112","9297","1221","2476","800","5937","1061","23","35","25123","4120","6273","1457","648","324","5625","1438"
"0500000US06033","Lake County, California","64246","*****","48772","1619","1388","870","2968","795","1062","221","49","89","8631","1757","1376","631","205","252","1171","540"
"0500000US06037","Los Angeles County, California","10163507","*****","5047869","38090","823121","7991","73839","7454","1500637","9173","27950","1955","2310179","38429","379912","16510","103639","8769","276273","13197"
"0500000US06039","Madera County, California","156890","*****","105912","5548","5644","341","3179","949","3730","769","25","46","35242","5583","3158","1138","1307","717","1851","913"
"0500000US06041","Marin County, California","260955","*****","199666","3777","4646","1054","1001","892","15642","1027","93","107","25778","4465","14129","2703","2007","1380","12122","2171"
"0500000US06045","Mendocino County, California","88018","*****","72964","2344","775","321","3574","1477","1796","409","289","298","3939","1793","4681","1473","127","157","4554","1431"
"0500000US06047","Merced County, California","272673","*****","151255","7554","7786","1118","2883","1407","21738","1417","431","352","77373","7627","11207","2460","4216","2042","6991","2029"
"0500000US06053","Monterey County, California","437907","*****","209568","8214","11199","1156","1627","802","24056","1833","1678","335","170737","8467","19042","3178","3400","1388","15642","2579"
"0500000US06055","Napa County, California","140973","*****","104581","3621","3362","615","949","656","11380","1095","365","382","14483","3501","5853","1654","1302","715","4551","1540"
"0500000US06057","Nevada County, California","99814","*****","93198","853","489","339","528","498","504","429","150","239","792","669","4153","973","50","72","4103","977"
"0500000US06059","Orange County, California","3190400","*****","1899657","19408","56047","2522","16541","3246","657068","6230","8477","1720","417082","19354","135528","7416","28301","4820","107227","6474"
"0500000US06061","Placer County, California","386166","*****","315315","4075","6325","1185","2183","779","29727","1736","1695","2062","13455","3408","17466","2518","1790","958","15676","2245"
"0500000US06065","Riverside County, California","2423266","*****","1371769","22425","159227","5891","19874","3100","160820","4428","6449","2178","593615","23106","111512","9337","36116","5709","75396","7038"
"0500000US06067","Sacramento County, California","1530615","*****","858852","10073","148713","5131","9918","2216","237209","5344","18242","715","138743","8777","118938","7926","16237","2651","102701","7897"
"0500000US06071","San Bernardino County, California","2157404","*****","1322703","22356","175209","6500","20073","3807","157083","3021","6396","1325","368369","21430","107571","10820","29505","4349","78066","9341"
"0500000US06073","San Diego County, California","3337685","*****","2325134","14893","165577","4896","25433","3755","403200","6043","13884","1704","224947","13150","179510","12134","29441","4804","150069","11241"
"0500000US06075","San Francisco County, California","884363","*****","402967","4706","45815","1894","3078","1385","306459","3901","3639","715","71647","6371","50758","5983","10525","4160","40233","4848"
"0500000US06077","San Joaquin County, California","745424","*****","399989","10252","53882","2885","3933","1358","114582","3720","5136","1071","75859","8977","92043","7644","8610","2068","83433","7146"
"0500000US06079","San Luis Obispo County, California","283405","*****","244081","2701","5364","1288","3382","1270","10291","1072","254","262","8952","2397","11081","1945","2092","1030","8989","1866"
"0500000US06081","San Mateo County, California","771410","*****","376719","7593","18758","1807","3712","1133","221757","4094","11254","889","94159","7954","45051","4586","7599","1947","37452","4421"
"0500000US06083","Santa Barbara County, California","448150","*****","344963","6840","7803","1184","3680","1438","24908","1838","337","320","46380","6380","20079","3047","3359","1324","16720","2557"
"0500000US06085","Santa Clara County, California","1938153","*****","846837","12736","49943","2138","11586","2580","705366","4995","6105","1190","216455","12614","101861","6276","21052","3902","80809","5741"
"0500000US06087","Santa Cruz County, California","275897","*****","200879","5543","2687","846","1887","1127","13516","1211","292","265","44257","5579","12379","1915","1509","769","10870","1718"
"0500000US06089","Shasta County, California","179921","*****","156292","1498","2873","168","6853","1293","5640","903","177","187","2671","936","5415","1165","868","647","4547","1057"
"0500000US06095","Solano County, California","445458","*****","233792","6257","60377","2082","1951","1052","70763","2088","4314","543","44244","6285","30017","3507","4327","1401","25690","2996"
"0500000US06097","Sonoma County, California","504217","*****","366041","7535","8256","1013","5374","1634","20424","1760","2015","577","73770","8233","28337","3896","7535","2563","20802","3721"
"0500000US06099","Stanislaus County, California","547899","*****","425003","7144","17428","1300","4161","1327","29258","2005","3683","867","45587","6590","22779","3522","6380","1838","16399","2708"
"0500000US06101","Sutter County, California","96648","*****","64783","2482","2278","457","1496","428","16109","1055","904","759","4796","1760","6282","1984","1380","893","4902","1646"
"0500000US06107","Tulare County, California","464493","*****","352858","9076","7240","931","5390","1467","14085","2518","428","376","66511","8702","17981","3229","5436","1886","12545","2626"
"0500000US06111","Ventura County, California","854223","*****","684452","8477","17028","2018","7610","2588","65149","4156","1150","579","42277","7132","36557","3921","5645","1653","30912","3591"
"0500000US06113","Yolo County, California","219116","*****","151351","3689","5856","802","940","440","29363","1855","1165","245","15163","3374","15278","2578","1863","869","13415","2435"
"0500000US06115","Yuba County, California","77031","*****","60488","1590","3588","559","1199","724","4780","961","297","141","2333","1195","4346","1270","453","406","3893","1188"
"0500000US08001","Adams County, Colorado","503167","*****","420960","4851","17889","1565","3940","1109","22618","1135","0","200","21561","3952","16199","3361","3370","1299","12829","3087"
"0500000US08005","Arapahoe County, Colorado","643052","*****","464674","4731","69675","2116","4455","1727","37969","1721","1377","265","37922","4893","26980","3265","4799","1756","22181","2695"
"0500000US08013","Boulder County, Colorado","322514","*****","286516","2228","3202","746","1445","896","14887","1069","61","91","6296","2029","10107","1975","1296","815","8811","1620"
"0500000US08014","Broomfield County, Colorado","68341","*****","58633","1141","1028","264","330","218","4591","647","0","200","537","351","3222","1245","597","532","2625","1198"
"0500000US08031","Denver County, Colorado","704621","*****","531343","6930","64231","2605","7422","1745","27131","1391","1165","871","49098","6234","24231","3804","4385","1120","19846","3394"
"0500000US08035","Douglas County, Colorado","335299","*****","296679","2287","4918","750","1140","658","16920","1301","116","141","6477","2112","9049","1670","513","331","8536","1635"
"0500000US08041","El Paso County, Colorado","699232","*****","555428","6028","42690","3780","6463","1847","18137","1683","3077","997","31821","6132","41616","4708","6275","1986","35341","4377"
"0500000US08059","Jefferson County, Colorado","574613","*****","521644","3233","5801","850","4791","1362","16249","1070","294","282","9588","2671","16246","2389","2863","1166","13383","2076"
"0500000US08069","Larimer County, Colorado","343976","*****","316413","1870","3881","709","3058","1228","7315","986","488","531","3578","1377","9243","2160","659","433","8584","2020"
"0500000US08077","Mesa County, Colorado","151616","*****","142383","1229","1147","846","1054","714","1802","1100","626","725","2237","1081","2367","959","223","231","2144","954"
"0500000US08101","Pueblo County, Colorado","166475","*****","132886","3667","3050","909","6401","1879","2051","833","160","127","14970","3313","6957","1610","1391","723","5566","1435"
"0500000US08123","Weld County, Colorado","304633","*****","277607","2693","3539","994","1457","690","4851","735","377","200","9464","2563","7338","1333","1471","739","5867","1259"
"0500000US09001","Fairfield County, Connecticut","949921","*****","694002","7717","103404","3557","2828","1329","52069","1519","219","283","69625","8160","27774","4326","5761","1845","22013","3523"
"0500000US09003","Hartford County, Connecticut","895388","*****","633375","6577","124617","3376","2841","1199","48514","1588","85","140","55633","6962","30323","4517","7241","2309","23082","4002"
"0500000US09005","Litchfield County, Connecticut","182177","*****","168874","1498","4349","780","391","245","3511","536","0","207","2571","1129","2481","996","533","626","1948","814"
"0500000US09007","Middlesex County, Connecticut","163410","*****","143959","1319","10147","1573","928","789","5172","520","0","207","724","461","2480","982","381","330","2099","908"
"0500000US09009","New Haven County, Connecticut","860435","*****","632057","7504","116220","3997","1202","584","34333","1921","142","235","46999","6617","29482","4377","7871","2796","21611","3899"
"0500000US09011","New London County, Connecticut","269033","*****","216598","3247","13584","1953","2446","852","11426","942","79","97","7872","2292","17028","2796","3725","1499","13303","2647"
"0500000US09013","Tolland County, Connecticut","151461","*****","131854","1769","5563","852","52","93","7171","581","0","207","3108","1884","3713","1081","282","338","3431","1011"
"0500000US09015","Windham County, Connecticut","116359","*****","102294","1501","2694","557","580","407","1728","419","0","207","4841","1888","4222","1456","91","123","4131","1451"
"0500000US10001","Kent County, Delaware","176824","*****","118659","1413","45791","1668","576","389","3077","579","0","198","1269","760","7452","1792","620","490","6832","1716"
"0500000US10003","New Castle County, Delaware","559793","*****","361737","3006","138971","2828","1654","551","33050","1448","85","102","9189","2422","15107","2820","1235","608","13872","2758"
"0500000US10005","Sussex County, Delaware","225322","*****","181688","2440","25594","2094","499","401","2803","468","159","192","7914","2393","6665","2004","306","419","6359","1933"
"0500000US11001","District of Columbia, District of Columbia","693972","*****","284536","4734","318220","3042","1690","463","28499","1656","302","209","40116","5076","20609","3240","2786","1193","17823","3031"
"0500000US12001","Alachua County, Florida","266944","*****","183286","1940","53605","1873","1140","440","15687","994","225","276","2969","1131","10032","2583","1531","887","8501","2361"
"0500000US12005","Bay County, Florida","183563","*****","149440","1418","19950","1339","892","632","4272","747","0","226","2192","1329","6817","1955","340","415","6477","1800"
"0500000US12009","Brevard County, Florida","589162","*****","484140","3567","57969","3264","2896","862","14471","1389","1146","1171","12445","3788","16095","3296","3104","2238","12991","2496"
"0500000US12011","Broward County, Florida","1935878","*****","1177288","12042","558202","8703","5014","1734","68978","2388","852","900","59929","9934","65615","7684","12012","2888","53603","7733"
"0500000US12015","Charlotte County, Florida","182033","*****","164647","1048","10280","1353","462","621","2572","542","0","226","1100","917","2972","1476","258","380","2714","1417"
"0500000US12017","Citrus County, Florida","145647","*****","134456","1417","3706","837","448","276","2845","446","22","42","1298","1374","2872","1238","582","677","2290","970"
"0500000US12019","Clay County, Florida","212230","*****","165989","2790","21174","1872","465","483","6605","1006","0","226","6774","2934","11223","2817","515","530","10708","2789"
"0500000US12021","Collier County, Florida","372880","*****","333147","1641","26116","1173","679","431","5839","658","0","226","3550","1224","3549","1442","144","192","3405","1431"
"0500000US12023","Columbia County, Florida","69612","*****","54396","350","12623","1321","107","199","741","202","0","226","510","347","1235","1327","32","60","1203","1317"
"0500000US12031","Duval County, Florida","937934","*****","559480","4813","282620","4149","1709","1035","47841","1865","101","122","18524","4697","27659","3944","3351","1440","24308","3632"
"0500000US12033","Escambia County, Florida","313512","*****","211250","2040","67044","3102","1558","699","9036","1371","484","546","4529","1626","19611","3676","825","522","18786","3757"
"0500000US12035","Flagler County, Florida","110510","*****","91129","1871","11965","1022","307","230","3064","317","0","226","2761","1735","1284","760","0","226","1284","760"
"0500000US12053","Hernando County, Florida","186553","*****","167774","1267","9451","910","1212","145","2451","813","0","226","2486","1268","3179","1079","97","121","3082","1058"
"0500000US12055","Highlands County, Florida","102883","*****","83669","1997","9993","720","247","130","1721","192","0","226","4682","2071","2571","1058","815","737","1756","829"
"0500000US12057","Hillsborough County, Florida","1408566","*****","1017834","9432","241839","8334","4756","1325","59406","1836","451","329","35595","6620","48685","4722","7355","1816","41330","4079"
"0500000US12061","Indian River County, Florida","154383","*****","134192","1076","13257","1444","179","284","1729","802","0","226","985","854","4041","1682","335","397","3706","1619"
"0500000US12069","Lake County, Florida","346017","*****","279329","6404","38850","2038","1239","610","7868","728","357","586","12773","7063","5601","2197","2233","1513","3368","1313"
"0500000US12071","Lee County, Florida","739224","*****","622691","7175","60435","3439","992","708","12951","1052","255","243","27535","7402","14365","4038","2032","1473","12333","3612"
"0500000US12073","Leon County, Florida","290292","*****","178081","1507","89637","2198","229","267","9874","961","0","226","4595","1641","7876","1692","329","332","7547","1660"
"0500000US12081","Manatee County, Florida","385571","*****","323791","3894","34437","1634","1296","614","7836","682","1177","1727","10718","3693","6316","1972","714","469","5602","1837"
"0500000US12083","Marion County, Florida","354353","*****","289512","3406","47418","3633","1679","940","5945","815","301","500","2733","1608","6765","2909","760","521","6005","2743"
"0500000US12085","Martin County, Florida","159923","*****","140767","2663","9350","354","1860","1918","2118","501","307","448","1649","1177","3872","2561","2338","2342","1534","860"
"0500000US12086","Miami-Dade County, Florida","2751796","*****","2076706","12752","474196","7534","5037","3240","47099","1745","196","196","105388","11255","43174","6318","14257","3397","28917","5079"
"0500000US12087","Monroe County, Florida","77013","*****","67628","1153","5309","817","60","114","1243","208","0","226","1704","1116","1069","825","44","73","1025","845"
"0500000US12091","Okaloosa County, Florida","202970","*****","160235","2296","19845","1691","485","408","6368","749","59","106","6179","2242","9799","1863","817","670","8982","1862"
"0500000US12095","Orange County, Florida","1348975","*****","831468","14128","286324","6965","2743","971","69335","3024","1623","530","107587","14468","49895","6521","9932","3185","39963","5622"
"0500000US12097","Osceola County, Florida","352180","*****","251401","8157","42068","4426","2422","1780","8437","1585","551","825","33261","7687","14040","3793","4010","1736","10030","3326"
"0500000US12099","Palm Beach County, Florida","1471150","*****","1081998","6149","281793","3483","3465","1299","40139","2156","82","139","34357","5276","29316","4251","6480","2480","22836","3509"
"0500000US12101","Pasco County, Florida","525643","*****","459348","2952","31286","2883","1579","656","13287","1042","351","441","5602","1479","14190","2212","2484","652","11706","2207"
"0500000US12103","Pinellas County, Florida","970637","*****","784267","5576","100199","3841","3519","2239","32975","1182","813","631","18768","4918","30096","4218","3479","1021","26617","3865"
"0500000US12105","Polk County, Florida","686483","*****","532404","6442","105452","3625","2989","1070","12151","1148","594","483","15411","4371","17482","3434","1773","773","15709","3302"
"0500000US12109","St. Johns County, Florida","243812","*****","215333","1777","12042","1425","1207","353","7282","1308","72","128","1448","1271","6428","2860","144","199","6284","2836"
"0500000US12111","St. Lucie County, Florida","313506","*****","233096","2937","62894","3704","1047","425","6097","701","1744","2381","3322","2075","5306","2262","655","475","4651","2168"
"0500000US12113","Santa Rosa County, Florida","174272","*****","148514","1621","10949","1002","437","267","3746","945","785","1010","4376","1644","5465","1383","72","104","5393","1384"
"0500000US12115","Sarasota County, Florida","419119","*****","383497","1426","18729","1497","388","377","7883","446","84","137","2473","1222","6065","1624","730","516","5335","1487"
"0500000US12117","Seminole County, Florida","462659","*****","357397","4224","55994","3086","1618","1207","21515","1181","130","215","11045","2955","14960","2865","1834","737","13126","2756"
"0500000US12119","Sumter County, Florida","125165","*****","112100","1020","9341","639","435","498","1152","527","0","226","966","729","1171","677","446","445","725","492"
"0500000US12127","Volusia County, Florida","538692","*****","437130","4720","59708","2451","2149","880","10399","1527","83","129","18528","4363","10695","2940","1129","644","9566","2774"
"0500000US12131","Walton County, Florida","68376","*****","58242","402","3376","718","323","418","899","487","0","226","3326","480","2210","951","85","152","2125","968"
"0500000US13013","Barrow County, Georgia","79061","*****","62821","1149","9429","467","38","64","3000","178","0","224","1802","990","1971","778","457","535","1514","585"
"0500000US13015","Bartow County, Georgia","105054","*****","87755","1292","8234","2305","13","25","1244","154","21","37","2874","1745","4913","2198","259","315","4654","2202"
"0500000US13021","Bibb County, Georgia","152862","*****","61685","1118","84077","569","396","149","3191","369","63","107","490","286","2960","1231","1052","853","1908","1172"
"0500000US13031","Bulloch County, Georgia","76149","*****","49249","618","21331","1010","435","295","1124","335","0","224","1267","659","2743","1037","471","450","2272","1033"
"0500000US13045","Carroll County, Georgia","117812","*****","89549","1591","23333","1231","1545","1429","998","370","0","224","1119","1063","1268","955","0","224","1268","955"
"0500000US13047","Catoosa County, Georgia","66550","*****","60853","523","2189","534","118","213","1007","151","0","224","1500","560","883","481","0","224","883","481"
"0500000US13051","Chatham County, Georgia","290501","*****","154261","1505","112485","5044","1431","534","6839","1734","4210","4516","3001","1326","8274","2505","2054","2161","6220","2107"
"0500000US13057","Cherokee County, Georgia","247573","*****","215889","2042","15168","2139","459","468","5091","790","143","249","3020","1597","7803","2194","286","292","7517","2133"
"0500000US13059","Clarke County, Georgia","127064","*****","79804","1712","34716","1020","0","224","4979","741","0","224","3308","1704","4257","1470","623","557","3634","1286"
"0500000US13063","Clayton County, Georgia","285153","*****","44964","3762","200852","2523","802","616","14969","381","0","224","15790","3464","7776","2614","731","782","7045","2491"
"0500000US13067","Cobb County, Georgia","755754","*****","450424","6060","209769","3971","1128","668","39499","1644","62","123","30619","6069","24253","3648","1532","706","22721","3646"
"0500000US13073","Columbia County, Georgia","151579","*****","112468","1204","24816","2198","466","398","5589","1188","0","224","895","909","7345","2606","417","298","6928","2515"
"0500000US13077","Coweta County, Georgia","143114","*****","110425","781","25323","1186","236","285","3302","315","0","224","1134","726","2694","1322","0","224","2694","1322"
"0500000US13089","DeKalb County, Georgia","753253","*****","252104","4993","399972","4477","10691","3226","44788","2445","968","1484","14112","4836","30618","4816","3320","1610","27298","4307"
"0500000US13095","Dougherty County, Georgia","89502","*****","23836","672","61102","1784","142","163","929","78","0","224","1443","667","2050","1745","25","48","2025","1744"
"0500000US13097","Douglas County, Georgia","143882","*****","67162","2531","69768","2743","171","274","2141","414","159","250","1602","949","2879","1257","151","245","2728","1230"
"0500000US13113","Fayette County, Georgia","112549","*****","74542","1629","25204","1731","52","84","5380","765","223","281","2588","1547","4560","2031","808","781","3752","1922"
"0500000US13115","Floyd County, Georgia","97613","*****","79734","616","13364","1054","131","173","1214","551","0","224","591","608","2579","1247","0","224","2579","1247"
"0500000US13117","Forsyth County, Georgia","227967","*****","183654","1024","6620","888","810","383","28861","1117","0","224","1660","941","6362","1580","983","686","5379","1479"
"0500000US13121","Fulton County, Georgia","1041423","*****","465421","5371","460597","4724","1813","1150","72843","2603","259","355","14771","4255","25719","4763","1420","907","24299","4569"
"0500000US13127","Glynn County, Georgia","85282","*****","59081","750","22447","1355","341","360","1241","354","0","224","61","99","2111","1463","346","480","1765","1326"
"0500000US13135","Gwinnett County, Georgia","920260","*****","440501","9148","259499","6218","4985","2385","106385","3688","264","326","77448","9151","31178","5315","7880","2465","23298","4565"
"0500000US13139","Hall County, Georgia","199335","*****","172354","1999","15498","698","625","697","3314","528","22","38","4879","1825","2643","881","262","174","2381","847"
"0500000US13151","Henry County, Georgia","225813","*****","110952","2344","98814","2754","85","224","7904","812","0","224","1206","1214","6852","2460","318","464","6534","2396"
"0500000US13153","Houston County, Georgia","153479","*****","94526","1376","47041","2107","391","371","4183","1093","0","224","698","614","6640","2554","710","838","5930","2313"
"0500000US13157","Jackson County, Georgia","67519","*****","58883","954","4727","980","0","224","1368","178","0","224","737","682","1804","831","434","589","1370","1034"
"0500000US13185","Lowndes County, Georgia","115489","*****","64198","1113","42079","1011","507","509","2665","255","197","268","3522","1505","2321","1176","165","199","2156","1127"
"0500000US13215","Muscogee County, Georgia","194058","*****","84356","1862","90141","2151","261","295","4864","953","164","135","6291","1985","7981","2165","1408","902","6573","2062"
"0500000US13217","Newton County, Georgia","108078","*****","53954","1447","47397","2908","711","759","423","533","398","631","2275","1535","2920","1821","658","635","2262","1608"
"0500000US13223","Paulding County, Georgia","159445","*****","121660","1368","31489","1216","405","378","966","1177","0","224","959","938","3966","2135","0","224","3966","2135"
"0500000US13245","Richmond County, Georgia","201800","*****","75250","1792","113369","2311","358","278","4102","459","103","184","1883","1509","6735","2186","265","231","6470","2158"
"0500000US13247","Rockdale County, Georgia","90312","*****","33718","2572","48251","2638","204","339","1780","76","0","224","3661","2615","2698","2260","220","373","2478","2259"
"0500000US13255","Spalding County, Georgia","65380","*****","41051","375","22098","717","368","451","657","187","0","224","250","375","956","550","0","224","956","550"
"0500000US13285","Troup County, Georgia","69786","*****","39484","740","25336","743","85","160","1505","540","0","224","1939","876","1437","881","328","317","1109","814"
